"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-05-01 ~ 2026-05-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2642","서울특별시 서대문구 홍은동","10-236","0010","0236","미소지움","29.9100","26.6500","202605","21","22,000","5","개인","개인","2019","홍은중앙로9길 82-4","-","직거래","-","26.05.26"
"2643","대구광역시 달서구 두류동","1234-1","1234","0001","건오(1234-1)","59.9200","32.8750","202605","21","9,000","2","개인","개인","2006","두류남2길 18","-","중개거래","대구 서구","26.05.26"
"2644","경기도 용인시 기흥구 신갈동","428-3","0428","0003","뉴상미빌라","41.2800","37.3750","202605","21","12,000","4","개인","개인","1991","상미로50번길 8-20","-","중개거래","경기 수원시 팔달구","26.05.26"
"2645","경기도 의정부시 의정부동","362-37","0362","0037","태덕빌라1차A동","55.4800","26.4631","202605","21","23,000","2","개인","개인","2000","태평로24번길 11","-","중개거래","경기 의정부시","26.05.28"
"2646","서울특별시 광진구 중곡동","190-37","0190","0037","그레이스힐즈","45.7200","27.5588","202605","21","56,500","4","개인","개인","2023","동일로 402","-","중개거래","서울 성동구","26.07.10"
"2647","서울특별시 송파구 오금동","77-13","0077","0013","청옥빌라트","74.8500","31.9500","202605","21","57,000","5","개인","개인","2001","마천로15길 12","-","중개거래","서울 송파구","26.07.10"
"2648","경기도 오산시 궐동","34-16","0034","0016","성우빌A","18.1500","16.7643","202605","21","5,000","3","개인","개인","2013","오산로360번길 22","-","직거래","-","26.05.26"
"2649","경기도 오산시 궐동","34-16","0034","0016","성우빌A","18.1500","16.7643","202605","21","5,000","3","개인","개인","2013","오산로360번길 22","-","직거래","-","26.05.26"
"2650","서울특별시 영등포구 도림동","55","0055","0000","정성빌","29.6700","22.6800","202605","21","60,000","2","개인","개인","2022","도신로 161","-","중개거래","서울 영등포구","26.05.27"
"2651","서울특별시 영등포구 도림동","55","0055","0000","정성빌","27.5200","21.0400","202605","21","60,000","2","개인","개인","2022","도신로 161","-","중개거래","서울 영등포구","26.05.27"
"2652","경기도 군포시 금정동","711-15","0711","0015","까치하이츠12동","40.1900","33.8517","202605","21","22,085","1","법인","개인","1989","금산로7번길 14","-","직거래","-","-"
"2653","서울특별시 양천구 목동","408-54","0408","0054","현대하이츠빌라","51.5200","21.4300","202605","21","25,400","-1","개인","개인","1993","오목로 276-8","-","중개거래","서울 양천구","-"
"2654","서울특별시 종로구 누상동","131","0131","0000","드림하이빌","42.6900","24.0600","202605","21","29,750","1","개인","개인","2003","필운대로5다길 12-10","-","중개거래","서울 종로구","-"
"2655","서울특별시 은평구 갈현동","522-27","0522","0027","동원빌라(522-27)","36.4200","19.6800","202605","21","16,000","3","개인","개인","1992","서오릉로18길 33","-","직거래","-","26.05.26"
"2656","서울특별시 동작구 상도동","208-5","0208","0005","예원타운","44.0500","16.7100","202605","21","44,500","3","개인","개인","1993","장승배기로 11-1","-","중개거래","서울 동작구","-"
"2657","경기도 고양시 일산동구 정발산동","786","0786","0000","양지마을1","169.0200","187.6260","202605","21","95,000","2","개인","개인","1996","무궁화로76번길 12","-","중개거래","경기 파주시","-"
"2658","충청남도 당진시 우강면 송산리","420-3","0420","0003","흥진펠리체","54.7000","79.8700","202605","21","7,500","1","개인","법인","2017","은골2길 7","-","중개거래","충남 당진시","26.05.26"
"2659","서울특별시 구로구 구로동","429-129","0429","0129","현우아트빌","62.9700","38.2300","202605","21","40,000","5","개인","개인","2003","가마산로20나길 14-3","-","중개거래","서울 구로구","-"
"2660","서울특별시 관악구 봉천동","1641-21","1641","0021","송림빌라C동","41.5800","23.6300","202605","21","22,000","3","개인","개인","1994","인헌9길 11-8","-","중개거래","서울 관악구, 서울 구로구","-"
"2661","서울특별시 금천구 독산동","1036-1","1036","0001","동산빌라","48.6500","23.8180","202605","21","34,400","4","개인","개인","2003","시흥대로106길 42","-","중개거래","서울 금천구","-"
"2662","강원특별자치도 태백시 황지동","49-104","0049","0104","대림2","42.8400","51.5750","202605","21","5,000","3","개인","개인","1986","문화로1길 15","-","직거래","-","26.05.26"
"2663","제주특별자치도 서귀포시 강정동","1053-6","1053","0006","아너스빌B동","77.5000","144.6250","202605","21","18,000","3","개인","개인","2016","선반로 34","-","직거래","-","26.05.26"
"2664","서울특별시 은평구 녹번동","35-67","0035","0067","타워빌라3차","58.3200","27.6300","202605","21","30,000","2","개인","개인","1992","통일로 639-3","-","직거래","-","26.05.21"
"2665","경기도 용인시 처인구 포곡읍 전대리","182-18","0182","0018","뉴다산빌라(3동)","66.9600","27.3900","202605","21","10,800","1","개인","개인","1995","전대로69번길 6","-","직거래","-","26.05.21"
"2666","서울특별시 용산구 청파동1가","132-14","0132","0014","미샹보르2차","25.3300","19.6616","202605","21","45,000","2","개인","개인","2019","청파로47나길 94","-","직거래","-","26.06.26"
"2667","경기도 남양주시 화도읍 묵현리","597-3","0597","0003","강동빌라(202동)","97.4700","67.9000","202605","21","11,500","2","개인","개인","1999","마치로 147-54","-","직거래","-","26.05.26"
"2668","서울특별시 강동구 암사동","454-58","0454","0058","럭키빌","24.0600","15.0062","202605","21","15,000","5","개인","개인","2013","고덕로24가길 26","-","직거래","-","26.05.26"
"2669","인천광역시 서해구 석남동","502-1","0502","0001","경도빌라","36.0100","21.5600","202605","21","10,250","3","법인","개인","1991","옻우물로8번길 14-1","-","직거래","-","26.05.22"
"2670","인천광역시 남동구 만수동","111-283","0111","0283","동서아트빌라(111-283)A동","42.7900","12.9000","202605","21","3,000","1","개인","법인","1995","백범로206번길 21","-","직거래","-","26.05.26"
"2671","경기도 파주시 조리읍 봉일천리","189-14","0189","0014","금성연립(가,나동)","55.0800","57.6061","202605","21","10,500","1","개인","개인","1986","송비말길 106","-","중개거래","경기 파주시","26.07.08"
"2672","경기도 안산시 단원구 고잔동","664-1","0664","0001","효진","46.9800","51.6760","202605","21","28,600","2","개인","개인","1991","인현1길 5","-","중개거래","경기 안산시 단원구","-"
"2673","서울특별시 송파구 문정동","6-5","0006","0005","문정빌라","36.0500","24.5356","202605","21","42,000","3","개인","개인","2017","동남로8길 7-8","-","중개거래","서울 송파구","-"
"2674","경상북도 울진군 울진읍 연지리","140-3","0140","0003","힐링타운2단지","64.2802","79.9589","202605","21","17,000","5","개인","개인","2014","현내항길 163-4","-","직거래","-","26.05.26"
"2675","서울특별시 서대문구 북가좌동","312-4","0312","0004","충우빌라25차","64.7000","32.2400","202605","21","39,000","3","개인","개인","2002","거북골로20길 43-4","-","중개거래","서울 서대문구","-"
"2676","경기도 남양주시 진건읍 용정리","791-27","0791","0027","현대주택7동","37.7400","27.6800","202605","21","4,100","3","개인","개인","1990","사릉로용정2길 13-16","-","직거래","-","26.05.22"
"2677","경기도 평택시 팽성읍 근내리","207-24","0207","0024","(207-24)","183.4200","226.6644","202605","21","30,000","3","개인","법인","2017","근내길 113-27","-","중개거래","경기 평택시","26.05.21"
"2678","경기도 파주시 조리읍 봉일천리","189-14","0189","0014","금성연립(가,나동)","55.0800","57.6061","202605","21","6,000","1","개인","개인","1986","송비말길 106","-","중개거래","경기 파주시","26.05.21"
"2679","경기도 평택시 서정동","792-5","0792","0005","동산주택","43.6800","27.6500","202605","21","4,750","2","개인","개인","1991","특구로43번길 78","-","중개거래","경기 평택시","26.05.22"
"2680","경기도 광주시 신현동","568-7","0568","0007","모아맨션(102동)","63.4600","62.8102","202605","21","21,000","3","개인","개인","2010","새말길167번길 2","-","직거래","-","26.05.21"
"2681","경기도 평택시 팽성읍 근내리","207-24","0207","0024","(207-24)","183.4200","226.6712","202605","21","30,000","4","개인","법인","2017","근내길 113-27","-","중개거래","경기 평택시","26.05.21"
"2682","제주특별자치도 제주시 애월읍 고성리","1594","1594","0000","테라시티더숨","99.3800","204.5125","202605","21","60,000","4","개인","법인","2021","고성남길 51","-","직거래","-","26.05.26"
"2683","충청남도 예산군 예산읍 향천리","235-4","0235","0004","다솜HILL","35.8316","61.1698","202605","21","2,900","1","개인","개인","2010","충령사로 3-14","-","중개거래","충남 예산군","26.05.22"
"2684","서울특별시 중랑구 면목동","623-18","0623","0018","더하우스도도","25.7500","21.5422","202605","21","35,800","6","개인","법인","2022","면목로38나길 5","-","중개거래","서울 광진구","-"
"2685","서울특별시 구로구 개봉동","278-14","0278","0014","로얄하이츠B(278-14)","43.6400","25.7400","202605","21","22,000","5","개인","개인","2014","개봉로12길 21","-","직거래","-","26.05.22"
"2686","경기도 군포시 당정동","1010-6","1010","0006","에디스","46.5400","34.6720","202605","21","20,000","5","개인","개인","2015","당정역로4번길 18","-","직거래","-","26.05.21"
"2687","경기도 수원시 권선구 탑동","758-10","0758","0010","청실아트빌C동","58.7000","31.3350","202605","21","12,900","3","개인","개인","2003","탑동로58번길 29","-","중개거래","경기 수원시 권선구","26.07.08"
"2688","경기도 파주시 동패동","39-17","0039","0017","한일리치타운107동","54.1800","62.5080","202605","21","13,500","4","개인","개인","2017","미래로310번길 70-35","-","직거래","-","26.05.21"
"2689","경기도 안성시 구포동","66","0066","0000","대원아트빌","59.9450","44.9212","202605","21","13,800","2","개인","개인","2015","중앙6길 48","-","중개거래","경기 안성시","26.07.01"
"2690","부산광역시 남구 문현동","86-1","0086","0001","아림골든빌라","27.6400","15.8600","202605","21","3,440","1","개인","개인","1997","진남로188번길 18","-","중개거래","부산 남구","26.05.22"
"2691","경기도 하남시 하산곡동","109-10","0109","0010","리치빌","76.8800","58.2200","202605","21","28,500","2","개인","개인","2012","검단산로 63-8","-","직거래","-","26.07.08"
"2692","서울특별시 송파구 마천동","7-7","0007","0007","파크빌(101동)","29.7900","23.6400","202605","21","24,500","5","개인","개인","2016","성내천로23길 6-14","-","중개거래","서울 강동구","-"
"2693","울산광역시 중구 성안동","393-4","0393","0004","인텔리전트A동","75.1800","47.3000","202605","21","10,000","1","개인","개인","2002","함월13길 22","-","중개거래","울산 중구","-"
"2694","경상북도 경주시 서부동","19-3","0019","0003","성호마루한빌3차(나,다동)","68.3400","71.9065","202605","21","16,300","3","개인","개인","2015","봉황로115번길 3","-","중개거래","경북 경주시","-"
"2695","경상북도 경주시 노서동","132-3","0132","0003","지구빌라2차","80.1700","32.4300","202605","21","8,800","2","개인","개인","2003","금성로259번길 18-8","-","직거래","-","26.05.21"
"2696","울산광역시 중구 반구동","598-9","0598","0009","유성빌라","81.0300","57.0800","202605","21","9,500","1","개인","개인","1995","내황9길 8","-","중개거래","울산 중구","-"
"2697","서울특별시 성북구 성북동","163-38","0163","0038","제이에스빌","29.9500","30.6100","202605","21","51,000","3","개인","개인","2021","성북로12길 14","-","중개거래","서울 성북구","-"
"2698","서울특별시 관악구 봉천동","41-565","0041","0565","신흥빌라","41.4000","31.4300","202605","21","22,000","1","개인","개인","1991","은천로32길 26","-","중개거래","서울 관악구","26.07.02"
"2699","제주특별자치도 제주시 오라삼동","2991","2991","0000","i-고운힐A","84.3800","184.8952","202605","21","53,900","1","개인","개인","2016","연오로 61-16","-","중개거래","제주 제주시","-"
"2700","서울특별시 관악구 신림동","570-24","0570","0024","행복타운","58.1000","377.2000","202605","21","27,000","5","개인","개인","2008","조원로12길 68","20260526","중개거래","서울 영등포구","-"
"2701","경기도 군포시 산본동","90-17","0090","0017","산본리버시티","17.8700","12.9500","202605","21","40,000","4","개인","개인","2012","군포로761번길 57","-","중개거래","경기 군포시","-"
